departamento,municipio,cod_municipio,armas_medios,fecha_hecho,genero_victima,grupo_etario,cantidad,tipo_delito,dimension_delito,anio_hecho,mes_hecho,dia_hecho
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-05-31,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,MAYO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-18,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-18,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MARTES
VALLE DEL CAUCA,CARTAGO,76147,SIN EMPLEO DE ARMAS,2024-05-17,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,MAYO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-01-01,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,ENERO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-05-29,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,MAYO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-14,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,JUNIO,VIERNES
VALLE DEL CAUCA,PALMIRA,76520,SIN EMPLEO DE ARMAS,2024-06-24,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,LUNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2024-06-18,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,JUNIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MARTES
VALLE DEL CAUCA,GUACARI,76318,SIN EMPLEO DE ARMAS,2024-06-08,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-02,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,MARTES
VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,SIN EMPLEO DE ARMAS,2024-06-19,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-03,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,JULIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-01,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,LUNES
VALLE DEL CAUCA,TULUA,76834,SIN EMPLEO DE ARMAS,2024-06-29,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2024,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-05-07,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,MAYO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-06,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,SABADO
VALLE DEL CAUCA,ZARZAL,76895,SIN EMPLEO DE ARMAS,2024-07-09,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,MARTES
VALLE DEL CAUCA,ZARZAL,76895,SIN EMPLEO DE ARMAS,2024-07-09,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-12,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,JULIO,VIERNES
VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,SIN EMPLEO DE ARMAS,2024-07-11,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,JUEVES
VALLE DEL CAUCA,TULUA,76834,SIN EMPLEO DE ARMAS,2024-06-19,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-07,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,DOMINGO
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,2024-07-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-06-25,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MARTES
VALLE DEL CAUCA,GINEBRA,76306,SIN EMPLEO DE ARMAS,2024-02-05,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,FEBRERO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-19,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,VIERNES
CHOCO,RIO QUITO,27600,SIN EMPLEO DE ARMAS,2024-07-19,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,JULIO,VIERNES
NARIÑO,COLON,52203,SIN EMPLEO DE ARMAS,2024-07-22,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-29,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-28,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,DOMINGO
NARIÑO,CORDOBA,52215,SIN EMPLEO DE ARMAS,2024-06-30,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,JUNIO,DOMINGO
CHOCO,RIOSUCIO,27615,SIN EMPLEO DE ARMAS,2024-02-29,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,FEBRERO,JUEVES
CHOCO,RIOSUCIO,27615,SIN EMPLEO DE ARMAS,2024-02-29,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2024,FEBRERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-07-25,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,JUEVES
VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,SIN EMPLEO DE ARMAS,2024-06-12,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,MIERCOLES
VALLE DEL CAUCA,ROLDANILLO,76622,SIN EMPLEO DE ARMAS,2024-08-05,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2024,AGOSTO,LUNES
VALLE DEL CAUCA,GUACARI,76318,SIN EMPLEO DE ARMAS,2024-05-05,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2024,MAYO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-08-03,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,AGOSTO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2024-08-02,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,AGOSTO,VIERNES
CHOCO,QUIBDO,27001,SIN EMPLEO DE ARMAS,2024-07-27,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JULIO,SABADO
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2024-06-28,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2024-06-28,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2024,JUNIO,VIERNES
